1.00000000000E+04	-1.908684E-01	-2.167968E-01
1.50995000000E+06	-1.171806E-02	-1.130454E+00
3.00990000000E+06	-2.858233E-03	-2.397116E+00
4.50985000000E+06	2.321868E-03	-3.642533E+00
6.00980000000E+06	2.867736E-03	-4.884938E+00
7.50975000000E+06	4.689557E-03	-6.123575E+00
9.00970000000E+06	1.225471E-02	-7.337777E+00
1.05096500000E+07	2.228284E-02	-8.573959E+00
1.20096000000E+07	3.433831E-02	-9.785531E+00
1.35095500000E+07	3.789741E-02	-1.092175E+01
1.50095000000E+07	4.905947E-02	-1.217749E+01
1.65094500000E+07	5.813117E-02	-1.342036E+01
1.80094000000E+07	7.601187E-02	-1.459787E+01
1.95093500000E+07	8.265903E-02	-1.582423E+01
2.10093000000E+07	1.055012E-01	-1.700499E+01
2.25092500000E+07	1.211794E-01	-1.823919E+01
2.40092000000E+07	1.345899E-01	-1.941905E+01
2.55091500000E+07	1.529249E-01	-2.065322E+01
2.70091000000E+07	1.677249E-01	-2.181787E+01
2.85090500000E+07	1.879209E-01	-2.300220E+01
3.00090000000E+07	2.213366E-01	-2.420948E+01
3.15089500000E+07	2.308001E-01	-2.545476E+01
3.30089000000E+07	2.586994E-01	-2.656067E+01
3.45088500000E+07	2.798589E-01	-2.782233E+01
3.60088000000E+07	2.975954E-01	-2.893682E+01
3.75087500000E+07	3.230997E-01	-3.010891E+01
3.90087000000E+07	3.559649E-01	-3.132853E+01
4.05086500000E+07	3.833821E-01	-3.252802E+01
4.20086000000E+07	4.053884E-01	-3.358548E+01
4.35085500000E+07	4.304376E-01	-3.475657E+01
4.50085000000E+07	4.599335E-01	-3.592978E+01
4.65084500000E+07	4.798298E-01	-3.715032E+01
4.80084000000E+07	4.589950E-01	-3.819314E+01
4.95083500000E+07	5.354134E-01	-3.909191E+01
5.10083000000E+07	5.932099E-01	-4.042027E+01
5.25082500000E+07	6.199815E-01	-4.154625E+01
5.40082000000E+07	6.541737E-01	-4.271709E+01
5.55081500000E+07	6.746207E-01	-4.394688E+01
5.70081000000E+07	7.112739E-01	-4.499956E+01
5.85080500000E+07	7.428116E-01	-4.612826E+01
6.00080000000E+07	7.751100E-01	-4.720145E+01
6.15079500000E+07	8.062407E-01	-4.832272E+01
6.30079000000E+07	8.486837E-01	-4.943298E+01
6.45078500000E+07	8.671297E-01	-5.045122E+01
6.60078000000E+07	9.043257E-01	-5.160051E+01
6.75077500000E+07	9.485012E-01	-5.268764E+01
6.90077000000E+07	9.764372E-01	-5.376566E+01
7.05076500000E+07	1.025886E+00	-5.488687E+01
7.20076000000E+07	1.058475E+00	-5.595905E+01
7.35075500000E+07	1.085113E+00	-5.702699E+01
7.50075000000E+07	1.133575E+00	-5.811668E+01
7.65074500000E+07	1.155192E+00	-5.908547E+01
7.80074000000E+07	1.182573E+00	-6.018801E+01
7.95073500000E+07	1.225082E+00	-6.126754E+01
8.10073000000E+07	1.278265E+00	-6.228804E+01
8.25072500000E+07	1.305257E+00	-6.332708E+01
8.40072000000E+07	1.336553E+00	-6.424722E+01
8.55071500000E+07	1.380433E+00	-6.548644E+01
8.70071000000E+07	1.403676E+00	-6.629887E+01
8.85070500000E+07	1.444905E+00	-6.737962E+01
9.00070000000E+07	1.480165E+00	-6.839813E+01
9.15069500000E+07	1.515636E+00	-6.950011E+01
9.30069000000E+07	1.541556E+00	-7.043381E+01
9.45068500000E+07	1.580852E+00	-7.152306E+01
9.60068000000E+07	1.623526E+00	-7.241824E+01
9.75067500000E+07	1.643054E+00	-7.334917E+01
9.90067000000E+07	1.670383E+00	-7.431894E+01
1.00506650000E+08	1.703133E+00	-7.545031E+01
1.02006600000E+08	1.735512E+00	-7.636634E+01
1.03506550000E+08	1.779028E+00	-7.731972E+01
1.05006500000E+08	1.812696E+00	-7.839487E+01
1.06506450000E+08	1.850270E+00	-7.933549E+01
1.08006400000E+08	1.873210E+00	-8.017162E+01
1.09506350000E+08	1.891819E+00	-8.114824E+01
1.11006300000E+08	1.920735E+00	-8.217839E+01
1.12506250000E+08	1.959484E+00	-8.305540E+01
1.14006200000E+08	1.982089E+00	-8.392831E+01
1.15506150000E+08	2.036365E+00	-8.491020E+01
1.17006100000E+08	2.050293E+00	-8.574387E+01
1.18506050000E+08	2.079530E+00	-8.672070E+01
1.20006000000E+08	2.115959E+00	-8.768121E+01
1.21505950000E+08	2.134153E+00	-8.865196E+01
1.23005900000E+08	2.152245E+00	-8.947974E+01
1.24505850000E+08	2.191313E+00	-9.047527E+01
1.26005800000E+08	2.231975E+00	-9.128818E+01
1.27505750000E+08	2.232190E+00	-9.218863E+01
1.29005700000E+08	2.263906E+00	-9.294290E+01
1.30505650000E+08	2.283777E+00	-9.389919E+01
1.32005600000E+08	2.315493E+00	-9.492921E+01
1.33505550000E+08	2.330110E+00	-9.587539E+01
1.35005500000E+08	2.363840E+00	-9.660516E+01
1.36505450000E+08	2.389916E+00	-9.741753E+01
1.38005400000E+08	2.404182E+00	-9.826806E+01
1.39505350000E+08	2.417588E+00	-9.920666E+01
1.41005300000E+08	2.432199E+00	-9.998798E+01
1.42505250000E+08	2.446157E+00	-1.007766E+02
1.44005200000E+08	2.485416E+00	-1.017562E+02
1.45505150000E+08	2.526273E+00	-1.024269E+02
1.47005100000E+08	2.559519E+00	-1.032756E+02
1.48505050000E+08	2.520165E+00	-1.049488E+02
1.50005000000E+08	2.526018E+00	-1.050960E+02
1.51504950000E+08	2.511706E+00	-1.059079E+02
1.53004900000E+08	2.542373E+00	-1.066146E+02
